  Wind_max,  Wind_mittel,Niederschlagsform,Schneehöhe,Bedeckungsgrad, Dampfdruck,  Luftdruck, Temp_mittel, rel_Feuchte, Temp_max_2m, Temp_min_2m, Temp_min_5cm
11.9,4.9,0,0,0.3,14.1,980.8,22.6,54,29.4,16,14.5
8.2,2.7,0,0,2.7,15.8,976.6,21.6,62,27.8,17.1,15.5
12,2.1,6,0,3.3,15.5,973.7,21,64,26.3,15.4,11
8.1,1.6,0,0,4.3,13.3,972.7,21.1,56,27.4,14.1,9.9
8.8,2.8,0,0,5.7,10.4,977.4,16.6,56,20.9,13.7,13.7
7,2,0,0,2.3,11.3,981.1,15.8,64,20.9,9.5,4.8
9.2,2.8,0,0,0,11.8,978.8,19.7,55,26,11.1,9.7
13.3,1.1,6,0,5,16,976.8,17.2,81,23.6,14.3,9.6
8,1.4,0,0,3.7,14.5,977.4,20.6,62,26.6,13.3,9.6
7.6,2.4,0,0,1,14.9,979,22.4,58,27.6,14.8,10.9
6.6,2.3,0,0,0.3,14,977.5,24.8,48,29.7,17.1,14.4
8.8,2,6,0,4.3,16.7,979.2,21.5,65,27.7,16.9,14.4
7.5,1.3,0,0,4.7,16.2,978.9,20.6,67,25.2,15.6,12.5
4.9,1.2,0,0,2.7,15.7,980.3,20.9,65,26.6,15.4,10.7
7.3,1.9,6,0,7,14.8,978.8,21.6,59,26.4,16.8,12.5
9.4,2.8,0,0,7,16.9,975.7,21.2,68,23.8,17,13.6
12.6,4.8,6,0,4.7,14.9,976.2,23.7,53,28,18.8,17.4
10.6,4.2,0,0,0.7,14.5,978.5,23,53,28,17.6,15.6
7.4,3.5,0,0,1,14.3,980.1,23.6,51,29.3,17.9,16
9.7,4,0,0,2.7,15.2,978.8,21.5,59,27.3,17.6,15.8
8.7,4.1,0,0,1.3,12.9,979,19.6,59,24.7,14,13.3
7.2,3.8,0,0,0.3,13.1,979.1,20.6,56,26.2,13.2,13.1
11,3.5,6,0,1,13.6,974.8,21.6,54,27.7,15.4,9
13.8,3.3,6,0,7,15.8,972.3,17.2,79,21.9,15.2,14.2
11.8,4.1,0,0,5.3,12.7,973.4,18,63,21.3,13.9,11.7
19.6,6.2,6,0,7.3,10.9,975.7,13.5,69,18.2,11.8,13.5
12.1,4.5,0,0,7,10.4,981.9,14.8,65,18.5,10,8.6
12.8,4.5,0,0,5,14.1,983.7,16.4,72,22.1,13.5,12.8
9.4,2,0,0,5,9.6,983.3,14.7,60,19.7,10,4.5
9.3,1.6,0,0,1.3,8,981.7,11.2,61,17.1,7,1.2
8,2.4,0,0,4.7,7.3,973.3,16.5,43,21.3,5.1,-0.2
13.3,4.2,6,0,7,15.8,966.6,15.8,86,18.2,13.7,14.4
12.9,4.8,6,0,7.7,14.2,964.7,12.6,94,16.2,11.4,12
13.1,5.8,6,0,7,11,966.9,11.3,81,14.6,10.4,9.5
9.9,3.9,6,0,7.7,10.7,973.6,10,87,11.6,8.9,7.9
10.7,3.5,6,0,7.7,10.4,978.8,10.8,81,13.9,8.1,6
10,3.9,6,0,7,12.4,977.1,14.8,74,19.1,10.4,9.9
14.1,4.9,6,0,6.7,16.8,968.1,15.9,91,21,12.7,9.3
13.4,5,6,0,7.3,12.2,964.2,10.9,91,15.6,8.2,10
11,2.9,6,0,7.3,11.2,969.5,10.4,89,14.2,7.4,4.6
12.2,4.3,0,0,4.7,11.3,977.4,13,77,17.6,10.1,9.1
8,3.3,6,0,6,13.4,978.8,13.6,85,17.1,11.1,9.6
7,1.9,0,0,3.7,10.4,985.7,12,74,16.3,10.1,8.8
13.8,2.8,6,0,6.7,13.6,975.8,14.6,85,17.2,8.7,6.4
15,3.6,0,0,3.7,11.3,984.9,13.8,70,17.3,12.6,10.4
7.9,4.1,0,0,1.7,10.7,987,14.8,68,20.8,8,6.4
6.4,1.9,6,0,2.3,15.3,986,18.3,75,25.1,9.3,5.1
8.4,2.8,0,0,4.7,10,991.1,14.3,60,19.1,11.8,13.2
5.2,1.6,0,0,0,8.7,990.7,13.6,57,20.7,5.2,0.5
8.8,3.7,0,0,3.7,9.8,985.7,16.1,53,23.3,10.2,7
8.1,3.6,0,0,4.7,10.7,980.5,17.8,55,24.4,11.9,9.6
7.4,1.6,0,0,2.3,12.7,975.8,17,68,22.3,12.9,8.6
8.6,1.6,0,0,5,14.1,977.3,16.2,79,21,10.2,5.9
10,3.7,6,0,2,12.5,984.5,13.8,79,17.4,10.9,10
7,2.3,6,0,7.3,14.6,985.1,15.7,83,18.9,11.6,9.6
7,2.4,0,0,6.3,15.8,984.8,17.2,81,20.7,11.6,13.7
10,3.3,0,0,3,13.6,980.7,17.9,67,23.5,14.7,8.4
10.6,4.3,6,0,5.3,14.8,982.4,16.1,80,19.8,14.4,12
7.5,2.3,0,0,5.3,10.4,984.6,12,74,16.1,10.8,9.3
5.2,1.1,6,0,4.7,10.4,982.6,11.6,79,14.4,6.4,1.4
13.1,4.2,6,0,7.7,9.9,977.9,11.2,75,14.3,8.9,4.8
14.9,4.8,6,0,8,12.3,975.6,11.2,95,12.7,8.9,8.4
12.8,5,6,0,7.7,11.8,977.3,11.7,86,12.7,11.2,10.5
15,4.5,6,0,6,9.9,979.8,7.5,94,12.2,6.7,9
9,3.1,0,0,4.3,8.6,984,7.9,81,12.2,5,3
10.4,3.3,6,0,2.7,8.9,975.5,13.2,60,19.1,5.8,1.2
10.6,3.5,6,0,6.7,11.9,977.3,12.5,83,15.3,10.6,10
15.2,6.5,6,0,6,10,973.3,11.3,74,13.8,10.6,7.5
18,6.4,6,0,7.7,10,966.1,8.2,92,13.2,7,7.8
10.3,4.2,6,0,6.3,8.7,976.7,6.2,91,9.6,5.3,3.6
12.2,5.3,6,0,8,10.5,983.9,8.5,97,9.9,5.5,3.4
11.1,4.7,6,0,7.3,12.9,985.7,11.8,93,13.3,9.1,9.3
4.7,1,0,0,5,8.2,987.6,8.2,78,11.8,5.3,1.1
11,3.5,0,0,3,6.5,991.6,6,68,9.7,4.9,0.8
9.9,4.3,0,0,0.3,6.5,996.2,5.6,74,10.6,1.8,0
8.2,3.5,0,0,2.3,6.6,988.5,5.9,73,11.4,1,-0.9
6,1.4,0,0,1.7,6.2,986,5.4,73,12,-1.1,-5.6
8.7,2.8,0,0,4,7.2,989,5.5,81,9.7,2.5,-0.3
3.9,0.7,0,0,2.7,7.9,987.4,8.2,74,13.9,4.4,3.1
8.3,1.5,0,0,1,8,981.8,7,80,12.8,3.6,-0.6
6.5,1.2,6,0,5,8.3,979.4,6.8,86,10.3,2.2,-3.4
11.9,4.9,6,0,7.3,7.1,983.8,4.7,82,8.2,3.4,3.9
9.6,3.5,6,0,1,6.3,983,2.7,84,8.5,0.6,-0.8
5.1,2,6,0,8,7.9,985.9,4.4,98,6.2,-1.5,-4.8
5.3,1.7,0,0,7,9.1,990.1,7.3,90,9.2,5.4,4.4
9.4,2.7,0,0,2.3,9.9,986.9,9,84,13.6,6,2.3
5.6,1.4,0,0,6,8.8,980.9,5.6,96,8.2,3.9,0.9
2.5,0.7,6,0,5.3,10,979,10.4,81,14.6,1.5,0.8
4.8,1.2,0,0,2.3,11,979.5,11.5,80,15.3,8.4,5.7
6.5,1.7,0,0,0,10.3,981,8.5,91,13.8,3.9,0.4
7.1,3,0,0,8,8.9,979.7,5.5,98,7.3,5.1,5.2
7.3,2.4,0,0,6,8.5,983,5.2,96,8.5,3.6,4.1
6.8,3.1,0,0,8,7.5,984.5,3.1,99,5.4,1.2,1.2
6.8,3.2,0,0,8,6.7,981.6,1.3,99,3.2,0.9,0.8
9.4,4,0,0,8,7.2,982.3,2.9,97,3.8,0.9,1.1
10.6,4.5,0,0,3,5.5,982.2,2,76,6.7,0.1,0.9
11.7,5,0,0,3.3,4,981.6,-0.1,68,3.9,-3.2,-5.3
15.2,6.3,0,0,0.3,2.6,984.4,-2.7,52,0.6,-5,-6.4
8.3,1.6,7,0,6,3.6,975.2,-2.3,71,0.5,-6.6,-11.6
2.4,0.8,0,0,6.3,6,971.9,2,85,4.2,-1.9,-2.4
8.3,2,0,0,7.3,6.7,974.4,3.3,87,5.7,0.1,-4.6
10,3.6,0,0,2.3,5.6,979.9,0.8,85,4.5,-0.6,-1.7
5.2,1.4,0,0,1.7,5.1,982.3,0.3,82,5.4,-3.9,-8.6
5.1,1,0,0,8,5,975.8,-2.6,99,0,-4.6,-7.7
5,0.8,6,0,3.3,5.6,977.5,0.2,88,5.2,-2.9,-2.8
7,1.8,0,0,3,4.4,982.7,-1.3,80,2.6,-6.3,-10.1
7.1,3,0,0,0.7,4.5,983.1,-1.2,80,2.8,-4.1,-7.2
7.4,3.3,6,0,8,5,982.5,-1.7,95,0.1,-5.8,-8
13.7,4.7,6,0,8,11.3,977.9,9.5,97,10.6,-0.2,-0.2
19.4,7.9,6,0,8,12.9,963.9,11.7,94,13,10.3,10
23.6,9.7,6,0,7.3,10,946.6,9,85,14.5,7.2,10
11.7,4.5,6,0,7,9.7,963.2,7.2,92,9,5.8,7.4
9,3.2,6,0,7.3,8,977.9,5,92,6.7,4.1,2.8
8.1,2.2,6,0,6.3,6.3,985.7,2.6,84,5.3,1.6,0.8
8.3,3.6,0,0,0.3,3.6,996.3,-2.6,72,1.8,-4.2,-6.1
10.1,5.2,0,0,1.3,3.5,995.1,-3.2,73,0.3,-4.9,-6.2
10.2,5,0,0,1.7,2.9,990.5,-3.9,65,-1.4,-6.6,-7.2
6.7,2.5,0,0,0.3,3,990.1,-1.2,55,2.2,-5.4,-7.6
6.1,1.3,6,0,1,3.9,985.8,-1.7,72,3.6,-4.9,-7.6
4.9,1.2,8,0,8,5.5,984.9,-0.8,96,0.7,-5.6,-8.5
6,0.9,7,0,6,5.7,990.5,-0.2,96,1,-2.1,-6.2
7.2,2.4,0,0,8,5.6,986.1,-0.9,98,0.3,-2.1,-4.2
12,5.6,6,0,7.7,5.6,965,0.8,88,1.7,-1.3,-2.1
11.5,2.8,8,0,5.3,6,965.5,0.1,89,4.2,-2.6,0.5
5.4,1.5,7,0,7.3,5.5,976.9,-0.8,95,0.4,-3.6,-7.1
8.1,3.8,0,0,5,4.4,975.4,-3.2,91,-1.2,-3.8,-4.6
4.7,0.7,0,0,7.7,4.4,984.8,-3,91,-1.6,-6.6,-10.2
8,3.3,0,0,6.3,4.6,980.5,-3.1,96,-2,-5,-5.2
9.1,3.8,0,0,1.3,4.1,971.7,-4,89,-0.8,-6.2,-7.3
10,4.3,0,0,5.7,3.7,960.5,-4.6,85,-2.6,-6.9,-7.6
8.5,2.4,6,0,8,5.9,959.3,1,91,3.1,-5,-5.4
16,3.3,6,0,7,6.6,954.3,2.6,90,4.2,0.9,-1.6
12.9,4.7,6,0,7.3,8.3,951.6,5.7,89,6.7,2.4,1.6
10,4.2,6,0,7,7.3,959.8,6.6,77,8.2,3.3,2.7
7.8,3.3,0,0,7,8.3,959.2,5.6,89,7.8,4.7,2
10.2,4.1,6,0,7.3,7.7,966.6,5.7,85,7,3.6,1.4
11.6,4.7,6,0,8,10.7,970.3,9,95,10.3,5.3,3.4
13,5.2,6,0,7.7,11.6,976.7,11.7,84,12.3,8.3,8
11.8,4.6,6,0,5.7,8.1,975.1,10,66,11.8,8.4,5
18.7,5.6,6,0,6.3,8.3,981.1,6.3,84,10,4.4,7.6
10.1,3.3,0,0,7.3,7,996.5,4.2,88,5.7,1.1,-1.3
11.1,3.8,0,0,7.7,8,993.7,4.2,95,6.1,3.2,4.2
5.5,2.2,0,0,5.7,7.9,993,3.7,98,6.7,2.1,2.2
7.3,2.4,0,0,8,7.2,985.2,2.7,96,6.2,-0.6,-1.1
9.8,4.1,0,0,2.7,6,988.1,1.2,89,3.9,-0.1,-2.8
12.9,6.7,6,0,8,6,981.8,0.5,93,2.4,0.1,-2.9
14.5,6.2,6,0,8,7.1,977.9,2.9,96,4,0,-0.4
20.6,8.4,8,0,7.7,7.1,964.1,3.3,90,5,2,1.9
15,5.3,8,0,7.7,6.2,972.7,1.3,94,3,0.4,-1.2
11.4,4.2,8,0,7.7,5.2,982.8,0.2,84,1.9,-0.6,-2.3
11.2,2.9,6,1,8,6.6,977.6,1.2,98,2.5,0,-1
12.8,4.6,8,0,6.3,6.4,965.8,2.5,87,5.1,-0.1,-1.5
9.4,4.3,7,0,7,5.8,968.3,0.6,91,2.6,0,-1.2
7.7,2.5,8,0,5,5.8,978.5,0.2,92,2.1,-0.5,-1
5.2,1.7,8,0,6.3,5.5,987.6,-0.4,91,0.4,-1,-4.2
11.3,5,6,0,8,5.8,979.9,0.2,94,1.5,-2.4,-4.1
12.3,5.7,8,0,7.3,6.2,969.1,2.2,86,4.3,0.5,0
21,8.6,8,0,7.3,7.2,968.1,4.5,89,7.5,0.5,-0.5
21.3,8.1,8,0,7.7,8.7,957.5,5.9,86,9.4,3.4,4.2
16.1,6.8,8,0,7.3,6,968.9,1.7,85,4,0,0
20.9,7.6,6,1,8,6.8,976.3,4.4,84,5.7,0.5,-0.2
19.9,7.1,8,0,7.3,7.2,969.8,3.4,88,6,1.2,3
16.8,4.5,7,0,5.7,5.6,978.9,0.9,86,2.2,-0.6,-0.6
7.1,3.3,7,0,7,5.3,968,-0.8,92,0.6,-2.1,-4.6
3.7,1.2,0,4,5,4.9,976.6,-1.9,89,2.1,-3.5,-8.6
12.4,5.3,0,4,7,4.3,975.1,-2.2,82,-0.2,-3.6,-4.9
15.5,4.6,8,4,7.3,4.9,961.6,-0.2,87,3.1,-4.6,-5.6
18.1,5.8,8,9,7.7,6,949.8,1.2,93,3.3,0,-4
17.7,7.8,8,14,8,5.9,951.7,0.2,96,3.3,0,0
10,3.3,7,17,4,4.8,976.6,-1.6,86,1,-3,-2
8.7,4.2,8,17,7.7,4.8,971.4,-0.6,84,0.6,-4,-7.8
5.9,2.1,0,15,5.3,7.1,973.2,3.6,88,5.8,0.4,-0.1
9.1,3.4,6,10,7.7,6.8,981.8,3,88,4.5,1.5,-1.2
12.2,4.2,6,4,6.3,6.8,978.8,2.7,93,3.6,1.5,0.1
9.3,3.5,8,0,6,7.3,975.2,2.9,94,4.5,1.7,-0.1
12.9,4.3,8,0,7.3,6.9,963.2,3.1,91,5.9,1.2,0
11.1,4.5,8,0,8,7,963.9,2.9,94,3.7,1.2,0
11.5,4.7,6,0,7.3,7.5,967.6,4.5,89,5.5,3,2.9
16.3,6.2,6,0,7.3,7.6,970.1,4.8,91,5.8,2.8,2.2
10.3,4,6,0,6.3,7.3,978.6,4.4,88,6.4,1,-1.6
12.6,5.4,6,0,5.3,7.7,977.9,4.2,87,7.5,2,2.2
22.3,8.3,8,0,8,8.3,968.9,6,92,7.8,0.6,-1.5
23,7.8,8,0,5.7,6.9,959.7,2.9,84,7.8,0,4.4
18.8,6.2,8,0,6.3,6.4,956.6,2.1,88,4.8,0,-2.2
16.7,4.6,0,0,5,5.1,982.9,1.8,71,4.4,0.4,-1.8
2.3,0.6,8,0,5,5,996.7,-0.4,86,1.8,-3.8,-7.2
7.2,1.8,6,0,8,7.1,993.6,3.4,91,5.1,0.3,-0.1
14.6,6.6,0,0,0.3,3.2,997,-1,57,3.5,-2.2,-2.8
10.7,5.1,0,0,1,3.7,994.2,-1.2,67,1.6,-4.1,-5.6
10,4.1,0,0,1,2.9,994.5,-1.6,58,1.9,-5.1,-6.1
8.1,3.2,0,0,0.7,3.5,993.2,-1.4,64,1.6,-3.1,-4.6
6,2.6,0,0,0.7,3.5,990.3,-3,73,1.1,-6.3,-7.4
8.1,3,0,0,0,3.3,988.6,-3.4,72,0.9,-7.1,-10.5
8.9,3.9,0,0,0,2.9,985.9,-2.7,61,1.7,-6.6,-8.3
9.6,4.4,0,0,0,3.4,977.6,-4.8,80,-1.7,-7.5,-9.5
7,2.8,8,0,7,5,975.7,-0.4,86,2.7,-6.9,-9.3
6.9,2.8,6,0,7.7,6,975.9,2.8,80,5.6,0.5,0
8.2,2.9,8,0,7.3,6.2,975.4,1.6,89,4.8,0.4,0.8
10.1,3.6,0,0,5,6.5,978,1.9,90,5.2,0,-0.9
12.5,5.3,7,0,6.7,5,982.7,0.8,76,2.3,-0.6,-1
15,6.3,8,0,7.7,5.1,977,-1,90,0.7,-1.5,-1.1
6.2,1.9,8,1,8,5.9,971.4,0,97,1.2,-1.5,-1.6
6.7,2.1,7,5,8,5.9,969.4,-0.2,98,0.1,-0.4,-0.4
5.3,1.7,7,17,8,5.8,972.7,0,95,0.7,-0.8,-1
8.1,3.4,0,12,7.3,5.4,973.3,1,83,3.3,-1.4,-2.6
7.4,1.9,7,8,0.3,4.9,970.8,0.8,76,5.2,-2.2,-4.4
16.3,4.2,8,5,8,5.9,964.5,-0.1,95,2.2,-3.5,-7.2
15.4,4.6,7,7,8,5.8,964.5,0.1,96,1,-1.7,-2.4
5.5,2,0,10,0.7,4.7,983.6,0.4,75,4.6,-2.3,-4.6
2.8,1,0,9,2.3,4.7,989.2,1.1,75,6.1,-4.9,-10
6.1,1.8,0,7,5.3,6.2,992.5,2.4,86,5.4,-0.7,-6.4
8,1.6,6,2,7,6.5,989.9,4.2,80,8.3,-0.8,-7.3
11.8,3.8,7,2,3.7,3.6,991,0.9,57,4.1,-1.2,-3
10.8,4.3,0,1,3,4,991.2,-1.2,71,1.6,-2.2,-3.7
5,1.7,0,0,3,3.6,986.5,-0.8,66,2.5,-4.7,-6.8
6,1.2,0,0,2.3,3.8,985.4,1.4,56,5.1,-1.2,-2.1
7.6,2.7,0,0,0,3.8,981.4,1.3,56,5.6,-3.5,-7
9.9,4.5,0,0,1.7,4.7,979.5,2,69,6.1,-1.8,-5.2
8.1,4.3,0,0,0,4.9,977.8,3.2,66,8.8,-1.5,-2.6
9,3.9,0,0,0,5.2,969.9,4.6,65,10.5,-0.9,-1.8
7.4,3.2,0,0,0.7,5.6,968.7,4.6,67,8.9,0.6,-2.4
8.2,3.8,0,0,3,5.9,970.4,4.8,70,9.4,0.1,-2.2
7.6,2.9,0,0,5.7,5.7,974.1,5.2,67,9,0.2,-1.9
9,4.7,0,0,2.7,5.1,974.7,3.6,67,8.5,-0.5,-0.6
6.8,3.4,0,0,0,4.5,971,3.7,59,9.6,-2.2,-3.2
5,2.3,0,0,2,5.5,969.8,6,59,11.4,0,-3
9,3,0,0,2,4.5,970.2,7,47,12,2.1,-0.3
5.1,1.9,0,0,3,4.2,970.1,6.8,45,12,0.7,-4
11.7,4,6,0,6,7,964.7,4.9,79,10.6,3.8,-1.1
10,3.2,6,0,6.7,7,962.1,6,78,10,2.2,0.4
15.9,5.1,6,0,7.7,7.3,960.5,4.9,85,9.3,2.5,0.6
17.2,6.3,6,0,7.3,7.9,965.4,6.8,81,10.6,4,2.6
13.9,5.1,6,0,8,10.1,963.3,8,93,11.3,6.3,5.6
13.5,4.5,6,0,5.3,7.8,969.3,5,86,9,3.4,5.4
8,1.6,0,0,5,6.7,974.8,4.6,80,8.6,1.8,-0.6
8,2.1,8,0,6.3,6.4,970.1,5.5,73,10.3,-0.1,-3.3
9.9,4.2,8,0,8,6.7,960.9,1.7,95,5.4,0.7,3
11,2.9,8,1,8,5.6,966.2,0.2,90,1.1,0,0
6.8,1.8,8,0,8,5.8,970.6,-0.2,96,1.2,-0.7,-1.4
2.3,0.5,8,1,7.7,6,971.3,0.1,98,2,-1.2,-2.3
4.6,1.3,8,0,7.7,5.6,971.9,1.8,82,4.6,-1.6,-2.4
7,3.1,8,0,8,6.6,975.6,1.7,95,4.3,0.5,-0.2
5.8,2,6,0,8,7.8,979.3,4.2,94,5.7,0.7,0.8
4.8,0.9,6,0,7.7,6.8,982.1,5.1,79,7.7,2.7,2
7.8,1.3,6,0,7,6.6,981,5.2,76,7.1,2.7,1.6
7,1.7,6,0,5,7.2,974.4,4.1,88,7.7,2.3,2.1
7.7,1.5,6,0,5.3,6.8,975.2,6.2,74,10.6,2.1,0.9
12.2,1.7,6,0,4.3,7.7,979.2,5.1,86,8.8,2,1
6.7,2.8,0,0,3.3,6.7,983.4,7.2,68,11.8,0.5,-2.3
7.6,3.1,0,0,1.7,6.9,977.8,11.6,54,17.7,3.7,0.4
12,3.8,6,0,5.7,7.4,972.9,13.7,48,19.1,8.3,3.9
9.6,3.2,6,0,5.7,6.5,979,6,70,13.7,5.1,4.8
7.6,2.2,0,0,1.7,5.4,988.3,5.8,60,10.3,-0.4,-3.9
9.1,3.4,0,0,1,4.7,989.2,7.4,48,11.8,2,-0.2
11,3.8,0,0,2.3,4.8,985.4,9.4,43,13.9,3.4,0.3
7.4,2.4,0,0,4,5.1,983.3,13.3,37,17.7,5.4,2.2
5,1.6,0,0,2.3,6.4,981.1,16.2,36,20.8,8.3,1.1
5.3,0.9,0,0,4.3,7.9,979.5,17.9,42,22.7,9.3,2.8
9.7,3.7,0,0,0,8.1,981.2,16.7,43,22.4,12.7,8.2
12,5.3,0,0,0.3,6.7,984.9,14.7,41,19.9,7.6,5
13.6,6.2,0,0,0,6,984.2,13.9,40,19,7.2,5.3
8.4,2.4,0,0,2.3,6.9,981.1,15.7,40,21.6,7.5,1.3
11.1,4.8,0,0,0.3,4.4,981.8,9.6,39,15.2,6.8,5.6
12,4.8,0,0,0.7,4.7,980,8.1,42,14,3.6,2
14.6,5.9,0,0,0.3,4.6,978.8,7.2,49,11.6,-0.4,-1
12.5,4.5,0,0,2.3,5.6,969.5,8.2,53,12.7,3.2,1.5
10.3,1.8,6,0,1.7,6.4,963.3,11,54,15.8,2,-3.9
10.3,2.6,6,0,7.3,10.8,966.9,9.9,87,12.7,7.8,1.5
5,1.9,6,0,7.3,11.1,969.9,9.9,92,12.6,7.7,6.3
5.5,1.4,6,0,6.3,9.5,971.8,13.4,65,17,7.7,5.8
4.9,1,6,0,8,12.6,971.6,12.5,87,15.7,10.7,9.6
4.4,1.3,6,0,6.7,11.4,973.4,14.8,71,19.4,10.3,9.8
11.9,2.3,6,0,7.3,8,976.5,4.3,93,15,2.8,7.5
9,2,0,0,1.7,6,979.7,6.8,62,10.5,0.4,-2.1
10,4,0,0,1.3,5.8,977.6,7.8,55,11.8,3,3
10,3.6,6,0,7,6.4,974.5,7.6,61,10.9,3.1,2.5
16.7,5.4,6,0,7.7,8,973.9,7.6,78,11.8,4.8,4.5
11.6,5.1,6,0,7,7.8,977.7,6.4,81,8.3,5.5,4.2
7.8,3,6,0,8,8.8,977.2,6.6,91,8.3,5.2,4.6
4.9,1.3,6,0,8,10.4,970.4,8.1,97,9.3,6.3,6
5.8,1.6,6,0,6,9.5,962.6,11.1,75,15.9,7,6.2
12,1.9,6,0,6.7,11.8,960,11.1,90,17.7,8.5,6.2
8.4,2.6,6,0,6,10.7,966.6,10.6,83,15.7,7.2,3.2
9.1,2.3,0,0,4,10,970.5,15.5,58,19,7,2.7
16.6,3.7,6,0,6.3,11.1,963.6,12.9,72,21.6,9.2,9.4
7.1,2.3,6,0,5,10.1,961.1,13.8,66,17.1,7.2,2.9
12.3,3.5,6,0,8,11.1,958.5,9.1,93,13.8,7.6,9.8
13,4.7,6,0,5,9.6,965.4,11.2,73,16.7,7,6.7
7.9,1.6,6,0,7,10.9,966.5,11.1,82,15.3,6.7,1.9
13.8,2.4,6,0,8,11,963.9,9.3,95,10.3,8.3,7.2
6.2,1.3,6,0,7,11.4,964,10.7,88,14.3,8.8,8.1
14,2.1,6,0,7.7,11.6,965.6,11.7,84,16.3,9,6.4
9.2,3.1,6,0,7.3,9.8,967.9,10.1,79,14,8.4,6.2
7.2,2.8,6,0,7.3,8.7,969.9,7.9,81,11.2,6.6,6.1
7.5,2.7,6,0,7,9.2,969.7,8.6,82,11.5,4.5,2.1
10.6,4.1,6,0,8,10.7,969,8.8,95,9.5,7.7,7.6
5,1,0,0,5.7,9.5,971.5,11.8,68,14.8,8.2,7.8
14.6,2,6,0,7.3,12.3,970.9,13.5,81,18.8,8.3,3.2
8.6,3.3,6,0,6.3,11.9,973.8,14.3,75,19.3,10.2,9.5
9.8,3,6,0,7.7,12.9,966.4,12.8,82,18.9,9.8,11.4
8.8,2.3,6,0,6.7,10.8,965,9.4,92,11.4,8.5,8
5,0.7,6,0,7,11.6,968.4,10.2,93,14,5,4.3
8.4,1.7,6,0,7,10.1,973.5,10,82,15.3,7.4,5.3
11,2.8,6,0,6.7,10.2,969.9,10.8,79,15.8,7.6,4.8
9.3,2.8,6,0,7.7,11,971.9,12.6,78,16.9,8.1,6.4
7.3,2.3,0,0,5.7,9.2,978.7,11.2,70,16,8.2,7
5.3,1,0,0,2.3,10.4,982.2,15.8,61,21.2,7,1.4
7.6,2.1,6,0,5.3,11.7,985.1,15.7,65,20.8,9.6,4.9
6.8,1.1,0,0,3,9.8,986.3,15.4,57,20.4,8.4,3.3
9.6,2.3,0,0,5,13.4,984.5,17.5,69,22.5,10.9,5.6
12,3.8,6,0,6,14.3,981.9,17.2,72,22.5,13.1,10.3
7.3,1.8,0,0,6.3,10.4,984.4,12.8,70,16,10,9.2
7.7,1.7,0,0,2,10,982.1,14.5,61,18.3,10,6.6
7.9,2.9,0,0,1.7,11.2,981.5,16,63,20.8,9.3,6
7,1.9,0,0,1,11.5,985.6,19,55,23,9.5,6.3
7.2,2.6,0,0,0.3,11.8,986.2,20.5,51,24.8,14.4,9.2
6,1.8,6,0,4.7,15.1,978.7,20.7,61,26.2,16.1,11
12,2.2,6,0,6,17.5,972.7,17.6,85,22.5,15.9,11.3
12.5,3.6,6,0,4.3,13.2,975.6,17.6,67,21.3,12.7,8.5
12.2,4.1,6,0,6.7,9.7,975.6,14.1,62,17.7,11.5,11.1
10.5,3.2,6,0,5.3,9.1,978.1,11,68,16.2,9.5,8.1
12,3.4,6,0,7.3,12.1,980.7,13,82,14.6,7.5,2.1
7,2,0,0,3.3,10.9,983.2,16.1,61,20.3,12,10.2
6.3,1.3,0,0,1,12.8,979,18.7,61,23.9,10,4.1
9.8,2.5,0,0,4.7,12.5,973.9,14.5,73,20.6,12.8,11.4
8.9,1.7,6,0,6,7.9,977.2,10.8,62,14.3,7.1,4
9.2,2.2,0,0,4.7,8.5,978.1,12.2,63,17.6,7.4,6
9.3,1.7,6,0,4,10.1,977.6,15.7,58,21.6,6.6,-0.4
15.2,3.1,6,0,5.3,12.7,976.2,14.7,75,19.7,11.8,9.1
11.5,2.8,6,0,6.7,10.5,983.9,10.3,84,13.6,8.1,6.3
5.5,1.3,0,0,7,10.1,985.2,12,74,14.6,8.4,7.6
7.7,1.6,0,0,4,10.2,984.9,14.7,63,19.1,8.6,6.1
6.6,1.4,0,0,2,10.1,982.2,17.6,55,23.2,9,3.6
6.4,2.8,0,0,0,11,980.3,19,51,24.6,12.1,9
7.7,3.3,0,0,0.3,13.5,977,21.6,53,27.8,13,10.2
9,3.1,0,0,1.3,14.2,975.5,24.7,46,30.2,18.6,12.6
7.4,1.9,0,0,3.7,15.8,975.7,25.1,50,30.6,18.7,13.3
23,3,6,0,3.7,16.7,972.7,23.5,58,32.6,18.1,13.9
8.7,3,6,0,5.3,14.1,981.2,17.4,72,21.7,14.2,12.5
13.9,4.4,0,0,6.7,12.8,981,15.7,71,18.9,14.7,10.9
13.3,4.2,6,0,7,14,976.8,15.6,79,17.7,10.9,8.1
14.1,3.6,6,0,6.7,13.4,971.8,12.6,88,17.9,10.5,12.5
10,3,6,0,6.7,11.5,977.9,13,78,17,9.6,8.5
9.2,2.1,0,0,7,11.5,981.7,13,78,15.6,9.9,8.3
5.3,0.5,0,0,5,11.9,981.7,15.6,70,19.6,9.5,4.4
6.1,1.8,0,0,7,13.6,980.5,15.6,76,18.5,13.5,11.6
6.2,2,0,0,2.3,11.6,981.2,15.4,66,20.2,12,10.3
7.7,2,0,0,3,12,980,16.6,64,22.6,9.6,5.2
7.6,2,0,0,3.7,13.1,980.6,18.3,63,24,10.4,7
