Wind_max,Wind_mittel,Schneehöhe,Bedeckungsgrad,Dampfdruck,Luftdruck,Temp_mittel,rel_Feuchte,Temp_max_2m,Temp_min_2m,Temp_min_5cm
13.0,2.9,0,5.0,15.7,976.3,19.8,66.0,27.5,12.1,7.8
10.5,4.0,0,1.0,7.5,986.4,4.8,87.0,8.8,2.5,-3.7
9.4,4.5,0,7.7,5.6,974.8,0.2,92.0,3.2,-2.9,-4.8
12.0,4.5,0,7.3,8.6,947.9,7.4,85.0,9.3,5.1,3.9
5.0,3.4,0,0.0,5.5,984.2,2.0,75.0,8.5,-2.5,-4.8
6.6,3.3,0,8.0,6.0,990.0,0.8,93.0,3.2,-1.5,-1.5
15.6,3.7,0,5.3,13.2,976.1,12.3,90.0,17.0,10.2,8.9
11.8,5.3,0,7.9,15.4,975.29,14.0,96.04,16.5,12.8,12.7
6.5,2.1,0,5.5,10.2,984.2,16.1,59.0,22.4,7.8,5.3
12.6,5.6,0,7.7,5.9,955.5,2.4,79.0,7.2,0.7,2.2
8.3,2.4,0,7.7,5.8,983.9,-0.2,97.0,0.7,-3.3,-6.6
12.6,5.5,0,7.9,11.6,976.6,11.2,88.0,13.8,9.7,9.3
9.1,4.3,0,7.0,6.4,970.8,2.2,89.0,4.3,0.6,0.2
8.3,4.1,0,6.7,8.5,990.0,6.7,87.0,9.3,5.5,3.1
9.2,1.8,0,6.7,16.6,980.0,20.5,68.0,26.9,15.6,12.5
13.0,6.8,0,0.0,2.8,988.8,-3.8,59.0,0.1,-5.3,-6.4
13.0,6.6,0,7.7,14.9,983.3,14.1,93.0,15.6,11.2,11.2
5.3,1.9,0,2.8,13.0,983.8,16.8,71.0,23.0,11.5,8.7
13.1,4.4,2,8.0,7.1,977.5,3.8,89.0,5.2,1.1,0.3
12.0,4.3,0,6.7,10.0,973.7,7.7,94.0,9.2,5.9,4.0
8.1,3.7,0,8.0,10.4,981.7,8.2,96.0,8.9,6.2,5.9
6.9,1.7,0,5.4,16.4,977.32,18.4,79.54,25.3,12.9,11.3
7.5,3.0,0,6.3,6.4,981.5,2.0,91.0,5.0,-2.9,-4.4
19.3,5.5,0,7.3,7.5,955.8,5.0,83.0,7.5,2.4,1.6
13.1,2.7,0,4.2,12.9,971.8,14.1,81.0,18.7,10.4,7.7
8.6,3.8,0,5.7,5.5,987.9,4.9,64.0,10.2,0.7,-1.1
12.4,3.7,0,7.3,16.8,972.4,16.0,90.0,19.0,14.6,15.0
10.0,3.1,0,5.0,9.9,975.6,11.7,74.0,15.3,6.9,4.9
7.5,2.0,0,7.0,15.7,974.8,14.3,97.0,17.1,11.9,9.1
11.8,3.5,0,5.7,9.2,973.1,6.2,91.0,11.1,3.6,4.2
5.6,2.3,0,7.0,13.1,978.0,13.0,87.0,16.5,10.5,10.5
7.4,1.7,0,5.3,6.0,977.5,0.8,94.0,1.9,-2.5,-5.6
11.8,4.4,3,5.7,3.6,979.2,-3.9,74.0,-1.0,-6.2,-3.6
6.6,1.0,0,2.3,7.7,984.0,12.4,57.0,17.1,4.4,0.4
21.4,8.0,0,7.7,7.8,944.5,4.5,89.0,7.1,3.0,2.1
7.3,4.3,0,8.0,7.0,990.0,2.2,98.0,4.4,0.1,-0.6
9.8,4.0,0,8.0,7.9,965.8,4.2,93.0,5.8,3.6,4.9
8.6,3.3,0,4.0,9.2,985.21,15.2,55.0,21.8,8.3,7.2
8.1,3.2,0,6.7,8.3,965.2,5.4,90.0,8.0,4.6,3.5
6.8,2.0,0,4.0,14.2,982.6,20.2,63.0,27.9,11.6,9.5
10.0,4.8,0,1.0,3.1,979.5,-3.7,65.0,-0.4,-6.2,-7.5
7.1,2.6,0,0.5,5.5,988.5,7.3,57.0,14.8,0.4,-4.2
5.5,2.3,1,0.0,2.8,989.4,-7.7,82.0,-1.9,-10.8,-14.5
10.7,4.3,0,6.8,12.5,976.73,13.1,82.79,17.5,9.6,7.2
10.2,3.6,0,6.7,7.4,982.9,9.0,64.0,13.5,5.0,3.9
10.8,3.1,0,3.3,17.3,971.2,21.6,68.0,27.0,14.2,12.5
12.0,2.9,2,6.7,3.6,973.9,-5.7,92.0,-4.0,-11.9,-15.7
6.6,2.1,0,7.7,7.7,975.7,3.7,99.0,4.8,1.1,1.0
8.3,2.6,0,4.3,14.6,984.1,16.3,78.0,22.0,11.9,11.8
4.5,0.9,0,2.7,15.4,978.6,18.9,72.0,23.0,11.8,7.3
12.9,2.8,0,5.5,9.0,978.9,11.9,66.0,18.6,5.9,3.4
6.8,3.1,2,1.7,4.0,973.3,-4.1,88.0,-0.7,-7.3,-7.8
9.9,3.5,0,5.7,7.7,975.5,6.3,85.0,8.6,0.0,-0.9
9.0,3.7,0,6.7,7.1,967.3,7.4,70.0,10.8,3.8,3.0
9.9,4.7,0,2.3,10.1,987.8,14.8,61.0,20.0,9.2,7.3
11.9,4.8,0,8.0,13.8,965.7,12.2,94.0,15.3,10.8,12.4
15.7,4.9,0,7.0,7.0,970.5,4.7,81.0,10.3,1.6,3.3
13.0,4.5,0,4.7,14.4,971.9,14.5,85.0,18.6,12.7,13.7
16.9,4.0,0,4.4,17.4,977.6,18.7,81.0,23.7,14.4,10.3
6.5,2.4,0,7.0,17.6,974.54,18.4,84.0,23.3,14.2,12.3
7.8,3.5,0,5.3,7.3,991.9,3.8,90.0,7.0,0.5,0.2
11.2,5.5,0,1.7,6.0,973.0,8.1,58.0,14.0,2.0,0.9
7.1,2.9,0,1.3,5.9,991.3,2.2,81.0,8.2,-2.0,-6.6
11.7,2.9,0,3.3,17.2,979.1,18.6,80.0,26.0,12.2,8.4
9.7,4.0,0,2.7,8.7,985.1,15.4,51.0,20.3,7.7,3.4
13.7,5.4,0,7.0,6.1,976.3,3.2,81.0,5.4,0.0,-1.3
7.8,2.4,0,7.0,16.1,970.0,15.8,89.0,18.7,14.6,14.6
12.5,4.4,0,8.0,8.1,984.4,6.0,86.0,8.1,5.3,5.9
7.1,3.5,0,8.0,8.4,991.0,5.7,93.0,6.8,3.1,1.9
12.2,3.4,0,5.3,10.7,969.8,8.8,91.0,13.4,7.0,9.8
5.5,2.4,0,8.0,4.9,982.8,-2.0,91.0,-0.2,-2.5,-1.6
10.9,3.4,0,6.3,15.6,968.8,17.5,79.0,23.3,14.2,12.5
10.6,5.3,0,3.3,6.7,991.0,2.3,92.0,5.2,-0.8,-2.1
10.5,3.3,0,6.3,14.9,978.1,15.4,83.0,19.5,14.2,10.4
7.0,2.2,0,6.3,14.5,969.6,14.8,86.0,18.8,10.2,7.0
12.2,4.5,0,6.7,9.7,957.8,7.3,92.0,12.2,6.1,4.6
12.9,4.2,0,6.7,9.3,976.96,8.8,82.17,12.5,5.5,2.9
6.5,1.8,0,8.0,6.6,975.3,2.0,96.0,3.2,-0.5,-2.1
13.3,6.0,0,1.5,3.9,969.3,2.0,57.0,7.5,-3.3,-4.3
14.6,3.8,0,4.3,5.6,987.3,1.7,83.0,5.8,-3.9,-6.8
9.7,4.6,0,6.8,15.4,978.4,15.7,87.0,20.1,12.7,12.5
8.3,4.0,0,2.3,5.9,978.5,3.5,75.0,8.3,-0.9,-1.6
9.4,3.4,0,7.7,6.5,977.1,2.9,87.0,4.2,-0.3,-1.2
7.4,2.4,3,3.8,4.4,984.9,-1.3,80.0,2.4,-5.7,-9.7
9.6,1.8,0,5.0,11.3,981.5,10.3,88.0,17.2,7.0,5.2
4.2,1.1,0,3.8,7.7,985.4,6.2,83.0,13.6,0.5,-2.4
10.0,4.1,0,0.0,11.1,987.4,15.2,66.0,20.5,11.2,10.0
10.9,2.3,0,6.7,19.6,977.7,22.2,73.0,26.4,18.6,13.9
8.7,2.4,0,4.1,6.4,987.0,9.2,57.0,13.6,3.3,0.3
6.5,1.0,0,3.3,11.7,984.4,12.7,82.0,18.0,7.4,2.4
9.8,1.8,0,5.0,6.9,984.8,2.6,97.0,5.7,-4.0,-4.6
7.1,2.1,2,8.0,6.2,975.6,0.8,95.0,3.5,0.0,0.0
20.2,6.4,0,7.0,8.3,981.7,6.2,87.0,9.9,5.2,2.3
10.1,4.2,0,5.8,10.5,983.13,9.6,88.13,11.9,6.5,2.5
4.9,1.2,8,8.0,6.3,980.8,1.0,95.0,2.1,-0.7,-2.7
11.0,4.0,15,7.7,6.0,974.0,1.5,89.0,2.0,-0.2,-0.9
13.2,4.9,0,6.7,14.1,974.4,13.7,90.0,17.1,10.8,9.9
6.3,2.9,0,0.7,15.1,972.8,18.1,73.0,23.2,11.0,9.1
5.0,1.3,0,6.0,9.0,974.4,13.2,63.0,17.3,5.4,0.1
15.6,5.4,0,3.3,5.6,974.4,4.1,67.0,9.1,1.9,0.0
9.1,2.6,0,4.0,12.3,986.0,14.2,75.0,17.7,10.9,9.6
10.4,2.1,0,4.3,12.3,977.9,14.8,73.0,20.4,12.0,12.0
10.6,3.5,0,7.9,12.4,965.6,11.1,94.0,12.2,9.8,9.5
9.0,2.5,0,5.0,19.0,983.0,20.6,78.0,27.5,15.7,13.4
9.2,5.1,0,0.3,4.8,991.8,-0.8,84.0,1.5,-3.7,-4.1
4.3,0.6,0,6.7,11.5,991.6,10.4,91.0,12.2,6.3,1.7
14.5,7.1,2,0.0,1.8,985.9,-7.6,53.0,-3.0,-10.8,-11.9
16.0,5.9,0,8.0,10.0,971.6,9.4,87.0,11.4,4.4,1.1
14.9,2.6,0,5.9,16.8,980.4,20.3,72.0,27.0,14.1,12.5
5.2,2.3,0,7.7,13.5,986.6,13.0,89.92,14.8,11.7,11.5
10.0,3.4,0,6.3,6.4,974.6,6.2,68.0,9.7,4.4,3.0
5.2,2.1,0,5.3,7.1,967.1,2.4,96.0,5.0,0.3,-2.1
12.3,3.4,0,5.0,6.1,983.51,14.1,42.38,21.5,5.3,1.2
7.8,3.0,0,8.0,8.8,977.2,6.6,91.0,8.3,5.2,4.6
7.7,1.7,0,5.3,7.1,972.3,5.8,77.0,10.2,1.9,-0.5
6.5,1.6,0,3.3,9.6,981.6,12.2,71.0,16.6,4.4,0.6
14.5,3.7,0,8.0,15.1,971.8,13.9,93.0,18.2,12.9,12.8
13.8,7.3,0,1.1,2.8,985.9,0.8,44.0,5.7,-1.8,-3.5
6.5,1.9,11,1.7,2.5,989.2,-9.6,84.0,-5.9,-12.6,-20.0
10.6,5.6,0,0.5,4.7,998.3,-0.8,82.0,2.1,-2.5,-3.8
7.0,1.8,0,3.0,4.4,982.7,-1.3,80.0,2.6,-6.3,-10.1
10.6,2.5,0,0.0,11.7,980.0,20.7,48.0,26.7,12.1,6.4
7.2,3.3,0,5.8,9.3,981.66,6.2,97.38,10.9,3.6,3.0
10.8,5.0,0,3.3,5.9,990.38,6.0,64.0,10.9,2.6,0.0
8.3,2.0,0,2.3,9.4,971.1,16.2,53.0,23.2,9.3,5.5
8.8,4.4,0,6.8,11.2,974.2,12.4,78.0,17.4,7.6,6.3
8.2,3.4,0,7.7,7.7,966.4,5.6,83.0,8.7,4.4,2.7
11.6,4.7,0,1.7,11.4,977.1,19.4,53.0,26.2,12.9,12.0
10.7,5.4,0,0.0,12.0,984.2,15.6,70.0,20.7,8.9,7.8
9.2,2.3,0,5.7,11.1,965.8,9.2,93.0,11.5,8.0,6.3
6.1,2.6,0,2.3,10.4,985.7,16.4,56.0,21.8,8.3,4.7
20.0,6.8,2,7.0,6.4,973.1,3.2,82.0,5.5,0.7,0.6
6.5,2.4,0,7.8,10.8,962.5,10.0,88.0,11.5,8.4,8.2
4.6,1.8,0,5.5,7.1,976.93,3.5,91.17,6.5,0.2,-2.2
15.6,3.7,0,4.0,12.3,976.0,15.3,74.0,20.9,9.1,8.3
9.0,4.2,0,8.0,5.9,983.4,-0.5,99.0,-0.2,-2.1,-1.4
20.0,8.3,0,8.0,9.7,977.2,7.8,93.0,8.4,3.5,4.1
15.0,4.9,0,1.0,11.5,977.2,18.1,56.0,23.5,10.9,10.1
18.5,6.4,0,5.8,6.5,974.6,3.1,86.0,6.6,0.7,-0.5
7.0,1.5,0,6.7,4.9,971.2,2.8,69.0,7.2,-2.0,-4.9
7.3,2.6,0,2.7,13.7,981.2,20.5,59.0,29.8,13.8,10.2
10.3,2.6,0,5.3,11.6,983.1,13.2,79.0,17.2,7.8,2.3
6.9,3.2,0,6.7,5.7,979.5,6.0,64.0,11.1,-1.0,-2.9
2.5,0.2,0,8.0,12.1,974.0,10.3,96.0,11.2,9.5,8.8
15.8,6.4,0,5.7,7.6,972.4,5.8,83.0,7.0,3.0,1.1
12.2,4.9,0,8.0,10.5,988.1,9.6,87.0,11.1,8.7,8.2
3.5,1.6,0,7.7,9.3,975.8,7.2,92.0,9.2,5.6,4.6
7.9,2.2,0,7.3,9.3,966.2,9.0,78.0,14.0,7.2,8.1
10.8,4.0,0,4.7,9.1,974.6,7.2,84.0,11.9,4.6,8.9
5.7,2.3,0,0.3,5.3,977.9,11.4,44.0,17.4,3.4,-1.1
14.6,6.9,0,2.7,2.4,976.6,-9.2,77.0,-7.7,-10.6,-9.4
15.4,7.7,0,0.3,3.2,989.0,-2.5,64.0,0.3,-4.7,-5.8
7.4,2.0,0,1.7,7.1,980.0,12.2,50.0,18.3,8.2,4.3
8.7,4.1,0,0.0,3.3,983.1,-3.6,72.0,0.3,-6.4,-8.0
8.9,1.4,0,4.3,8.3,982.0,11.1,62.0,16.8,3.2,0.6
5.8,1.6,0,4.3,9.7,984.5,11.9,73.0,19.1,6.5,2.4
8.9,3.2,0,8.0,5.6,983.8,0.7,89.0,2.0,-3.3,-7.3
9.2,2.8,0,4.7,9.6,987.0,12.0,69.0,15.4,8.6,4.6
8.3,3.7,0,6.0,11.5,970.6,18.6,54.0,23.7,11.2,10.1
7.3,3.0,0,1.7,7.9,995.8,8.1,74.0,13.6,4.8,2.3
9.8,3.2,0,4.0,19.5,975.1,21.0,73.0,25.7,17.6,15.8
10.1,2.7,0,4.3,13.1,980.3,16.4,66.0,23.2,12.6,7.3
8.7,3.1,2,5.3,4.5,969.6,-1.5,81.0,2.0,-4.7,-8.4
8.1,2.2,0,1.7,12.0,981.1,14.8,71.0,20.4,7.7,5.3
10.6,3.4,0,4.0,15.2,979.0,23.2,54.0,27.2,16.0,14.9
5.1,2.1,8,8.0,4.9,980.9,-2.4,95.0,-1.4,-2.9,-2.8
7.0,2.5,0,0.7,3.8,976.9,-3.9,82.0,1.0,-6.0,-10.5
7.6,2.5,0,5.7,12.0,972.2,15.4,69.0,21.2,10.6,8.8
7.3,2.1,0,7.3,6.1,977.6,1.6,86.0,5.6,-0.1,-0.3
13.1,5.5,0,5.0,8.9,962.2,8.3,79.0,12.4,6.6,6.5
7.0,2.0,1,6.0,5.5,986.4,3.1,74.0,6.1,-0.4,-1.6
7.0,2.4,0,7.4,12.8,980.8,11.2,96.0,15.6,9.1,8.6
5.9,2.4,0,4.7,7.5,984.9,7.9,72.0,14.2,1.9,-1.0
10.9,4.8,0,3.7,8.9,978.8,10.4,70.0,15.8,8.2,7.0
8.5,2.7,0,7.0,14.4,977.6,15.6,81.0,19.8,12.6,11.7
8.0,3.5,0,0.0,10.9,981.0,11.8,80.0,17.4,6.0,4.5
8.7,4.5,0,0.3,12.9,981.6,16.2,73.0,21.5,9.3,7.8
11.5,3.4,0,6.4,10.6,968.8,10.6,83.0,15.5,6.9,5.7
6.5,2.9,0,5.3,12.0,980.2,18.1,59.0,23.4,11.7,7.1
15.6,3.8,0,5.2,17.0,972.1,20.8,71.0,25.7,14.4,12.2
14.2,6.3,0,7.9,7.4,974.5,3.8,92.0,5.9,2.3,1.8
11.9,4.1,0,7.3,7.2,976.7,5.4,81.0,7.4,3.0,0.7
7.0,1.6,0,5.3,10.7,982.6,12.3,74.0,15.9,7.8,5.2
12.7,4.8,0,7.7,7.9,973.0,4.4,96.0,6.6,2.8,0.7
6.8,2.9,0,2.3,5.5,978.7,-0.6,91.0,1.4,-1.4,-1.9
10.8,3.2,0,4.2,11.1,975.28,15.5,65.25,20.8,8.2,4.8
13.5,4.9,0,8.0,7.5,972.4,4.1,91.0,6.1,0.7,-3.2
15.1,4.1,0,6.7,9.9,964.4,8.0,93.0,14.8,0.5,0.2
7.8,3.4,0,7.8,6.8,976.5,1.7,99.0,2.6,1.0,-0.4
8.6,3.6,1,7.7,5.6,978.0,-0.1,96.0,3.0,-6.0,-8.0
11.4,3.8,0,2.3,9.5,985.4,16.4,50.0,23.0,10.6,9.0
9.8,4.3,0,7.7,7.9,955.1,4.1,94.0,6.2,3.2,3.2
7.9,2.9,0,3.7,14.4,983.2,15.2,82.0,19.8,12.6,11.4
19.7,4.3,0,5.8,18.1,971.3,19.0,83.0,27.9,12.3,12.2
8.2,2.7,0,2.7,16.3,981.4,19.6,72.0,24.7,11.6,9.2
5.4,1.3,0,5.0,8.3,982.7,6.9,82.0,10.3,5.1,6.0
4.1,1.6,0,7.7,14.1,981.5,12.2,96.0,15.5,11.1,6.3
20.0,6.5,0,5.0,10.7,974.2,12.9,73.0,18.0,9.0,7.3
5.4,1.3,0,2.0,6.4,992.7,2.8,86.0,7.8,-1.4,-4.5
10.0,2.9,0,6.0,6.2,981.6,3.4,79.0,8.1,0.0,-1.3
11.7,2.9,0,3.0,12.2,982.9,12.9,80.0,18.5,10.6,10.4
11.2,4.8,0,0.0,6.1,990.96,10.4,51.71,18.6,4.1,1.3
8.2,3.8,0,7.2,5.6,975.91,0.9,86.33,2.2,-0.6,-2.2
15.0,4.3,0,6.7,9.1,966.0,8.5,83.0,15.4,4.2,2.1
8.0,2.3,0,7.7,5.6,992.8,2.0,79.0,3.5,0.4,-0.6
11.0,3.5,0,5.0,14.8,969.1,17.1,76.0,22.5,14.8,13.2
12.1,4.6,0,5.7,9.9,965.8,7.4,93.0,9.5,6.4,7.9
6.7,2.5,0,2.2,17.1,981.3,19.6,76.0,26.3,14.7,12.1
9.3,2.8,0,1.8,15.3,977.1,21.2,64.0,29.0,11.5,7.7
9.1,3.5,0,7.3,12.8,977.2,13.0,85.0,14.6,8.8,6.5
7.0,2.1,0,2.4,6.1,980.37,4.4,75.13,10.5,-1.6,-4.6
5.0,0.7,1,3.7,2.5,977.1,-10.0,86.0,-7.2,-13.6,-19.2
12.2,3.7,0,5.0,12.1,975.0,10.1,92.0,15.0,7.7,12.5
8.1,3.8,0,1.3,4.7,989.8,-3.0,92.0,0.6,-6.3,-6.4
10.0,2.1,0,7.7,13.5,975.9,12.4,93.0,16.8,9.4,9.6
13.8,4.7,0,6.3,7.3,973.2,7.6,69.0,11.7,5.0,4.8
12.0,5.3,0,3.7,5.3,975.1,4.0,66.0,10.3,-1.6,-3.0
13.6,4.8,0,4.3,6.2,983.7,4.8,73.0,8.5,0.5,-1.0
20.0,6.7,0,7.0,11.3,973.1,11.6,80.0,19.4,9.6,14.8
5.0,1.1,0,4.7,11.3,988.4,10.8,84.0,15.6,8.8,3.4
5.0,1.2,0,2.0,15.3,981.8,19.0,70.0,24.7,11.5,9.2
6.6,1.7,3,7.3,4.0,990.6,-4.1,90.0,-1.6,-7.2,-9.2
4.1,0.9,0,8.0,15.1,975.4,14.2,92.0,17.2,11.9,12.3
6.0,1.3,0,4.3,12.1,967.1,13.5,80.0,19.1,9.6,8.3
6.6,3.1,0,0.7,11.0,983.0,11.6,80.0,17.7,6.1,2.1
7.2,1.6,0,7.7,8.1,991.2,4.6,98.0,5.8,1.3,0.8
8.7,2.6,0,4.4,6.5,988.14,6.5,68.25,10.8,1.3,-2.1
6.2,2.3,0,1.3,7.5,981.8,9.2,66.0,15.7,3.1,-1.2
10.0,2.2,0,4.3,5.2,976.2,3.0,67.0,7.1,1.9,1.7
6.3,1.8,0,1.1,10.4,988.6,17.7,55.0,23.9,9.6,7.3
7.3,3.0,0,3.3,8.5,975.9,13.8,55.0,19.2,6.9,3.3
8.8,4.1,0,7.1,5.6,992.4,0.7,86.0,2.0,-1.6,-2.6
9.5,3.7,0,8.0,3.5,980.2,-5.8,91.0,-3.4,-13.7,-16.7
13.8,4.5,1,7.2,4.4,984.2,-4.2,96.0,-0.6,-7.9,-10.7
2.5,0.3,0,5.3,4.5,986.6,-3.4,97.0,-0.2,-5.0,-5.9
6.7,1.6,0,3.0,13.2,977.0,20.8,54.0,26.3,14.9,10.2
7.0,3.1,3,4.7,6.1,970.6,1.8,86.0,4.7,0.0,0.6
16.2,3.7,0,6.7,14.8,975.6,21.5,56.0,27.8,15.5,10.3
3.5,0.6,12,2.0,2.1,972.6,-10.7,80.0,-5.3,-16.3,-14.8
8.5,6.0,1,8.0,7.3,974.8,3.1,97.0,3.7,0.2,0.3
12.9,2.3,0,4.6,17.9,978.08,18.2,86.63,23.7,13.2,11.4
16.8,5.5,0,0.0,5.6,983.2,8.8,51.0,14.0,2.6,-1.6
3.0,0.5,0,0.0,3.9,989.4,-1.4,71.0,2.5,-6.4,-10.8
12.9,3.2,0,4.3,7.6,976.8,11.5,56.0,17.2,2.7,-2.7
11.0,3.1,0,7.3,6.3,983.1,2.2,86.0,4.3,1.4,-0.1
12.4,3.6,0,6.0,14.3,976.0,14.8,84.0,19.3,12.9,10.8
10.8,3.4,0,4.3,7.1,984.9,10.7,58.0,18.1,3.3,-1.6
11.0,2.4,0,7.0,16.1,978.2,15.2,91.0,18.0,13.4,13.3
6.7,3.1,0,5.3,8.8,964.0,9.3,74.0,13.5,4.3,1.0
10.6,4.5,0,0.8,11.8,982.9,17.0,62.0,23.0,10.4,8.8
6.0,2.7,0,6.0,10.9,988.2,13.7,70.0,19.1,10.2,10.4
8.6,3.2,0,4.2,8.5,979.45,7.3,84.29,12.4,3.3,0.7
5.1,2.0,0,7.4,11.5,985.4,9.0,100.0,10.1,8.4,8.0
11.2,3.7,0,2.0,4.5,986.0,1.3,68.0,6.7,-1.9,-3.4
8.2,2.1,0,1.7,13.2,984.02,19.7,60.33,27.8,10.9,8.2
9.9,3.2,0,3.3,6.1,979.8,10.8,49.0,18.0,2.3,-1.4
8.8,3.7,0,8.0,5.6,981.9,0.8,88.0,1.4,-0.6,-1.6
8.0,2.9,0,7.3,5.8,982.5,1.8,83.0,4.0,-0.2,-0.2
6.7,2.6,0,6.3,6.4,989.7,2.7,87.0,4.6,1.1,-0.6
18.5,7.7,0,7.0,9.9,983.2,8.9,83.0,12.1,6.9,9.4
9.8,4.1,0,7.3,16.8,988.18,15.9,92.96,18.4,14.2,11.3
7.7,2.4,0,5.2,4.6,980.12,-0.7,79.83,2.8,-3.9,-5.8
13.7,1.9,0,3.0,15.9,979.6,18.3,77.0,24.5,12.3,9.1
14.7,5.1,0,8.0,6.8,970.4,11.0,54.0,13.5,5.3,4.2
5.2,1.4,0,5.4,14.0,979.5,15.1,82.0,19.6,11.5,8.5
14.0,6.9,0,6.7,5.6,965.0,0.5,89.0,1.5,-0.9,-1.8
18.1,7.3,0,7.8,8.8,975.1,5.9,93.0,9.1,1.9,1.1
6.9,2.2,0,6.3,9.8,977.6,10.0,81.0,13.6,5.6,2.6
11.1,2.9,0,6.3,8.9,974.8,11.0,69.0,14.4,7.7,6.0
11.2,2.0,0,4.4,20.2,980.2,21.1,81.0,28.2,17.5,15.1
6.9,1.6,0,5.7,16.1,979.0,16.6,83.0,20.3,15.5,14.1
8.3,2.3,0,7.3,7.7,984.0,8.1,75.0,12.1,1.9,-2.4
10.0,3.8,0,3.0,7.6,967.0,6.8,76.0,11.2,5.2,5.0
12.1,5.1,0,7.3,6.3,978.7,2.2,90.0,3.4,-0.4,-1.5
9.2,4.4,0,8.0,8.0,983.4,5.8,87.0,6.3,3.8,3.6
5.4,2.1,3,3.0,4.7,980.6,2.0,71.0,7.3,-6.6,-9.5
10.7,3.4,0,8.0,4.2,974.9,-2.1,84.0,-0.5,-5.0,-6.0
8.4,3.5,0,7.7,14.9,980.0,14.4,92.0,17.5,11.0,10.5
9.6,3.8,0,5.1,9.5,991.74,7.8,89.13,10.9,3.7,0.0
9.0,3.4,0,0.3,13.2,969.8,16.2,71.0,21.8,11.6,6.8
10.2,4.7,0,0.0,4.9,988.9,3.0,67.0,10.5,-2.2,-3.4
13.6,4.3,0,5.0,12.2,967.6,12.6,81.0,16.7,10.3,7.9
11.9,3.0,0,7.0,12.0,982.6,11.0,88.0,16.4,7.8,1.7
5.8,1.8,0,3.3,5.0,991.2,2.6,71.0,9.3,-4.0,-6.1
15.5,5.0,0,6.7,8.9,961.3,6.5,92.0,8.5,6.0,4.6
10.3,4.3,0,6.3,12.1,971.4,14.1,75.0,17.1,11.0,9.0
8.5,3.8,0,6.7,9.3,964.7,10.0,78.0,14.7,4.1,3.4
9.6,3.3,0,5.1,14.7,975.53,25.0,48.38,32.4,18.6,16.1
7.3,1.4,0,8.0,11.3,974.8,11.2,84.0,13.9,9.4,9.4
8.0,3.2,5,7.3,9.4,964.0,7.8,90.0,9.1,6.8,3.1
9.7,1.9,0,6.7,10.3,975.1,9.0,90.0,12.2,6.8,5.5
12.0,3.5,0,7.0,11.7,976.0,10.8,87.0,15.8,9.0,7.1
13.6,4.6,0,5.3,6.0,981.3,1.9,85.0,5.0,-3.5,-5.8
11.9,3.3,0,5.3,13.8,979.3,15.1,82.0,22.1,10.3,8.0
11.9,4.2,0,6.1,12.5,976.6,15.0,74.0,19.4,11.4,10.1
11.3,2.6,0,4.3,14.5,977.8,16.2,78.0,22.3,12.1,8.6
12.8,5.3,0,8.0,7.3,981.4,4.2,89.0,5.9,1.4,-0.1
12.3,2.4,0,6.3,13.2,980.6,15.5,75.0,21.1,9.1,4.5
11.6,3.8,0,7.0,7.2,952.8,4.8,84.0,8.1,2.4,1.4
13.3,5.7,0,7.0,6.8,962.3,4.3,81.0,6.1,2.7,2.4
8.2,2.4,0,6.3,5.4,967.8,2.0,78.0,4.6,-0.4,-3.1
7.9,3.1,0,1.0,13.3,978.6,20.0,60.0,26.9,14.0,12.3
5.7,2.3,0,1.3,11.3,983.4,17.8,56.0,23.8,11.2,8.6
6.0,1.6,0,2.3,9.2,980.3,11.3,71.0,17.0,4.7,2.1
9.5,2.2,0,6.0,12.9,978.5,16.8,66.0,24.5,15.0,11.2
17.6,5.0,0,6.7,7.9,960.4,7.4,77.0,10.4,5.6,5.4
11.8,4.9,0,0.5,8.2,986.5,10.6,66.0,16.2,5.6,4.2
18.2,8.1,0,6.0,8.5,950.6,10.4,70.0,13.5,3.2,2.0
8.2,3.3,0,2.5,4.7,977.9,1.0,74.0,6.2,-3.1,-5.1
18.0,6.9,0,7.3,6.8,970.0,5.9,73.0,9.7,4.5,2.9
19.4,6.6,0,7.0,7.2,966.7,5.0,83.0,7.3,2.7,1.4
15.4,6.2,0,7.3,9.8,969.5,8.7,86.0,11.2,6.3,5.5
13.5,4.0,0,6.7,7.4,969.3,6.2,82.0,8.2,0.4,-2.2
6.0,1.2,0,5.0,8.8,980.8,7.6,85.0,11.4,3.7,-1.3
3.5,1.1,8,4.0,3.5,962.8,-5.2,85.0,-1.7,-8.6,-14.6
3.8,1.4,0,7.6,7.2,984.5,2.8,96.0,4.6,1.6,0.3
12.6,5.1,0,8.0,10.6,977.4,12.7,74.0,14.6,9.9,9.0
6.0,1.8,0,4.3,11.6,972.0,15.2,68.0,20.6,9.0,3.5
15.9,4.3,0,5.8,11.9,966.9,12.9,81.0,17.8,8.7,8.2
11.8,2.4,0,6.7,10.8,977.8,11.8,79.0,19.0,3.9,0.7
6.6,2.6,0,0.0,5.5,994.6,0.8,84.0,4.2,-0.9,-3.3
4.5,1.2,0,2.7,5.6,978.6,5.6,66.0,10.1,-1.6,-5.2
11.5,4.0,0,6.3,10.4,958.8,9.8,85.0,13.3,4.4,6.2
11.8,5.5,0,6.0,8.5,992.8,6.3,89.0,8.7,4.3,1.5
6.4,2.6,0,4.3,7.3,968.3,10.2,62.0,16.6,0.8,-1.8
